X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL
-118.376301736475142,34.092848606862049,3839,60352,34.09284372,-118.37628958,LA CIENEGA BLVD at E/LB,Location: LA CIENEGA BLVD at E/LB,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3839
-118.330892879042707,33.974530076281063,3840,819,33.9745252,-118.33088074,CRENSHAW BLVD at FLORENCE AVE,Location: CRENSHAW BLVD at FLORENCE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3840
-118.522547118293829,34.04901353395131,3841,13669,34.04900866,-118.52253494,FISKE ST at ALBRIGHT ST,Location: FISKE ST at ALBRIGHT ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3841
-118.18913909789417,34.131835871986105,3842,16523,34.13183097,-118.18912697,FIGUEROA ST at BUENA VISTA TER,Location: FIGUEROA ST at BUENA VISTA TER,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3842
-118.279512365408678,33.779049286813702,3843,3498,33.77904443,-118.27950025,FIGUEROA ST at ANAHEIM ST,Location: FIGUEROA ST at ANAHEIM ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3843
-118.21563047863917,34.088528435426063,3844,20033,34.08852354,-118.21561835,AMABEL ST at FIGUEROA ST,Location: AMABEL ST at FIGUEROA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3844
-118.277997134347359,34.025047864663108,3845,5748,34.02504298,-118.277985,30TH ST at FIGUEROA ST,Location: 30TH ST at FIGUEROA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3845
-118.610434279474504,34.257228992285476,3846,40756,34.2572241,-118.61042207,DEVONSHIRE ST at FARRALONE AVE,Location: DEVONSHIRE ST at FARRALONE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3846
-118.257646116011799,34.091513533938191,3847,19087,34.09150864,-118.25763398,FARGO ST at ALLESANDRO ST,Location: FARGO ST at ALLESANDRO ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3847
-118.369637771085536,34.03972456166094,3848,7038,34.03971968,-118.36962562,FAIRFAX AVE at VENICE BLVD,Location: FAIRFAX AVE at VENICE BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3848
-118.432013753495497,34.061086660349623,3849,16884,34.06108178,-118.43200159,ASHTON AVE at FAIRBURN AVE,Location: ASHTON AVE at FAIRBURN AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3849
-118.361176925388676,33.982078205694869,3850,310,33.98207333,-118.36116478,63RD ST at FAIRFAX AVE,Location: 63RD ST at FAIRFAX AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3850
-118.45472220491358,34.031070135478309,3851,14317,34.03106526,-118.45471004,EXPOSITION BOULEVARD S/R at WELLESLEY AVE,Location: EXPOSITION BOULEVARD S/R at WELLESLEY AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3851
-118.335110544485175,34.022414561396971,3852,4705,34.02240968,-118.3350984,EXPOSITION BOULEVARD S/R at CRENSHAW BLVD,Location: EXPOSITION BOULEVARD S/R at CRENSHAW BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3852
-118.31770516114392,34.018885022059052,3853,4993,34.01888014,-118.31769302,EXPOSITION BOULEVARD N/R at ARLINGTON AVE,Location: EXPOSITION BOULEVARD N/R at ARLINGTON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3853
-118.324781771956737,34.020515382234386,3854,4962,34.0205105,-118.32476963,7TH AVE at EXPOSITION BOULEVARD N/R,Location: 7TH AVE at EXPOSITION BOULEVARD N/R,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3854
-118.531695721150939,34.201010490484215,3855,38032,34.2010056,-118.53168353,ETIWANDA AVE at SHERMAN WAY,Location: ETIWANDA AVE at SHERMAN WAY,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3855
-118.262102021460663,33.775628978068795,3856,3567,33.77562412,-118.26208991,AVALON BLVD at E ST,Location: AVALON BLVD at E ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3856
-118.242179526369114,34.119000977842532,3857,14560,34.11899608,-118.24216739,ANDRITA ST at ESTARA AVE,Location: ANDRITA ST at ESTARA AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3857
-118.255442749323862,34.117823001185002,3858,,34.1178181,-118.25543061, ,Location:  ,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3858
-118.252968517177194,34.110472695667148,3859,14987,34.1104678,-118.25295638,GLENHURST AVE at GARDEN AVE,Location: GLENHURST AVE at GARDEN AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3859
-118.246255502124285,33.940579066912839,3860,2444,33.94057419,-118.24624338,COMPTON AVE at 105TH ST,Location: COMPTON AVE at 105TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3860
-118.307733526733912,33.730667979890995,3861,9943,33.73066313,-118.30772141,LE GRANDE TER at 15TH ST,Location: LE GRANDE TER at 15TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3861
-118.307789946399652,33.730717150506756,3862,9934,33.7307123,-118.30777783,LE GRANDE TER at AVERILL AVE,Location: LE GRANDE TER at AVERILL AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3862
-118.259729947678551,33.784923490473851,3863,,33.78491863,-118.25971784, ,Location:  ,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3863
-118.208824571633613,34.139350881787742,3864,47298,34.13934598,-118.20881244,COLORADO BLVD at HIGHLAND VIEW AVE,Location: COLORADO BLVD at HIGHLAND VIEW AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3864
-118.304951317647593,33.753978323185976,3867,17831,33.75397347,-118.3049392,PARK WESTERN PL at PARK WESTERN DR,Location: PARK WESTERN PL at PARK WESTERN DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3867
-118.249466030063587,33.775855758804752,3868,43993,33.7758509,-118.24945392,E ST at ALAMEDA ST,Location: E ST at ALAMEDA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3868
-118.324476899127617,33.989058428595818,3869,567,33.98905355,-118.32446476,7TH AVE at SLAUSON AVE,Location: 7TH AVE at SLAUSON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3869
-118.315694337747217,33.989113858625686,3870,556,33.98910898,-118.3156822,CIMARRON ST at SLAUSON AVE,Location: CIMARRON ST at SLAUSON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3870
-118.351798863823035,33.988879767175121,3871,392,33.98887489,-118.35178672,SLAUSON AVE at ANGELES VISTA BLVD,Location: SLAUSON AVE at ANGELES VISTA BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3871
-118.297631190021875,34.057724707166656,3872,7439,34.05771982,-118.29761905,8TH ST at FEDORA ST,Location: 8TH ST at FEDORA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3872
-118.269908195019255,34.050604128574591,3873,8265,34.05059924,-118.26989606,COLUMBIA AVE at 8TH ST,Location: COLUMBIA AVE at 8TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3873
-118.289091809066491,34.057722817909656,3874,7266,34.05771793,-118.28907967,WESTMORELAND AVE at 8TH ST,Location: WESTMORELAND AVE at 8TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3874
-118.276671296981405,34.054359018618058,3875,8518,34.05435413,-118.27665916,8TH ST at WESTLAKE AVE,Location: 8TH ST at WESTLAKE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3875
-118.283166328351939,34.057261688260454,3876,8456,34.0572568,-118.28315419,8TH ST at CORONADO ST,Location: 8TH ST at CORONADO ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3876
-118.18738849829883,34.138142153141374,3877,16617,34.13813725,-118.18737637,COLORADO BLVD at FIGUEROA ST,Location: COLORADO BLVD at FIGUEROA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3877
-118.348910809328601,34.054815964234479,3878,6553,34.05481108,-118.34889866,EDGEWOOD PL at CLOVERDALE AVE,Location: EDGEWOOD PL at CLOVERDALE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3878
-118.180458321046217,34.069503055135357,3879,21093,34.06949816,-118.1804462,DRUID ST at EASTERN AVE,Location: DRUID ST at EASTERN AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3879
-118.588363168273602,34.158795162597215,3880,27181,34.15879028,-118.58835097,SERRANIA AVE at WELLS DR,Location: SERRANIA AVE at WELLS DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3880
-118.59624859870911,34.157522882015684,3881,27150,34.157518,-118.5962364,CANOGA AVE at DUMETZ ROAD,Location: CANOGA AVE at DUMETZ ROAD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3881
-118.382671676473876,33.955233281631514,3882,219,33.95522841,-118.38265953,INTERCEPTOR ST at RAMSGATE AVE,Location: INTERCEPTOR ST at RAMSGATE AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3882
-118.381590176781103,33.955236011812886,3883,222,33.95523114,-118.38157803,READING AVE at INTERCEPTOR ST,Location: READING AVE at INTERCEPTOR ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3883
-118.291643759650469,33.942321794566119,3884,44823,33.94231692,-118.29163163,104TH ST at VERMONT AVE,Location: 104TH ST at VERMONT AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3884
-118.345193712053899,34.096161748955971,3885,21881,34.09615686,-118.34518156,DE LONGPRE AVE at DETROIT ST,Location: DE LONGPRE AVE at DETROIT ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3885
-118.304576795835303,33.989122859244887,3886,535,33.98911798,-118.30456466,DENKER AVE at SLAUSON AVE,Location: DENKER AVE at SLAUSON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3886
-118.252882721284223,33.78516520956579,3887,3362,33.78516035,-118.25287061,MCFARLAND AVE at DENNI ST,Location: MCFARLAND AVE at DENNI ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3887
-118.42612363387218,33.956051948761854,3888,151,33.95604708,-118.42611148,89TH ST at STANMOOR DR,Location: 89TH ST at STANMOOR DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3888
-118.451050142706848,34.137763398005205,3889,42090,34.13775851,-118.45103797,BEVERLY GLEN BLVD at DEERVALE DR,Location: BEVERLY GLEN BLVD at DEERVALE DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3889
-118.234736643253214,34.100832375730946,3890,16805,34.10082748,-118.23472451,CYPRESS AVE at MACON ST,Location: CYPRESS AVE at MACON ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3890
-118.421566758725646,34.022414326937856,3891,11662,34.02240945,-118.4215546,ROSE AVE at TILDEN AVE,Location: ROSE AVE at TILDEN AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3891
-118.362652740074068,34.169995986576282,3892,52654,34.16999109,-118.36264058,WILLOW CREST AVE at CUMPSTON ST,Location: WILLOW CREST AVE at CUMPSTON ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3892
-118.392850413620565,34.026302908314506,3893,45399,34.02629803,-118.39283826,CULVER BLVD at VENICE BLVD,Location: CULVER BLVD at VENICE BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3893
-118.42539439669045,33.985419632227305,3894,45285,33.98541476,-118.42538224,MCCONNELL AVE at CULVER BLVD,Location: MCCONNELL AVE at CULVER BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3894
-118.428774236198805,33.981228821306388,3895,64308,33.98122395,-118.42876208,CULVER BLVD at MARINA FRWY,Location: CULVER BLVD at MARINA FRWY,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3895
-118.420892026484253,33.9909854730736,3896,41754,33.9909806,-118.42087987,CULVER BLVD at CENTINELA AVE,Location: CULVER BLVD at CENTINELA AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3896
-118.37423488552534,34.087028156728849,3897,13067,34.08702327,-118.37422273,CROFT AVE at WILLOUGHBY AVE,Location: CROFT AVE at WILLOUGHBY AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3897
-118.251759970439295,34.032921457510426,3898,8862,34.03291657,-118.25174784,12TH ST at CROCKER ST,Location: 12TH ST at CROCKER ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3898
-118.365927553955544,34.087147466714363,3899,13070,34.08714258,-118.3659154,WILLOUGHBY AVE at CRESCENT HEIGHTS BLVD,Location: WILLOUGHBY AVE at CRESCENT HEIGHTS BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3899
-118.180253861375633,34.075083066026167,3905,21071,34.07507817,-118.18024174,EASTERN AVE at KLAMATH PL,Location: EASTERN AVE at KLAMATH PL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3905
-118.180155782452459,34.075629215703884,3906,21067,34.07562432,-118.18014366,KLAMATH ST at EASTERN AVE,Location: KLAMATH ST at EASTERN AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3906
-118.372085143171205,34.052551852637968,3907,6886,34.05254697,-118.37207299,CRESCENT HEIGHTS BLVD at PICO BLVD,Location: CRESCENT HEIGHTS BLVD at PICO BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3907
-118.364834842015384,34.066118904937383,3908,13305,34.06611402,-118.36482269,LINDENHURST AVE at CRESCENT HEIGHTS BLVD,Location: LINDENHURST AVE at CRESCENT HEIGHTS BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3908
-118.330865289429795,33.980618486754473,3909,701,33.98061361,-118.33085315,HYDE PARK BLVD at CRENSHAW BLVD,Location: HYDE PARK BLVD at CRENSHAW BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3909
-118.462024863761144,34.00401330201931,3910,11513,34.00400843,-118.4620127,COURTLAND ST at VERNON AVE,Location: COURTLAND ST at VERNON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3910
-118.367418145834236,34.10058951835731,3911,28007,34.10058463,-118.36740599,HOLLYWOOD BLVD at CRESCENT HEIGHTS BLVD,Location: HOLLYWOOD BLVD at CRESCENT HEIGHTS BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3911
-118.424673007849805,34.000863423772174,3912,11895,34.00085855,-118.42466085,INGLEWOOD BLVD at LAMANDA ST,Location: INGLEWOOD BLVD at LAMANDA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3912
-118.364434772436297,34.068570745102207,3913,13287,34.06856586,-118.36442262,DREXEL AVE at CRESCENT HEIGHTS BLVD,Location: DREXEL AVE at CRESCENT HEIGHTS BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3913
-118.323869454312671,34.053070705551825,3914,7493,34.05306582,-118.32385731,COUNTRY CLUB DR at CRENSHAW BLVD,Location: COUNTRY CLUB DR at CRENSHAW BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3914
-118.365887214090506,34.081571576836375,3915,13141,34.08156669,-118.36587506,CRESCENT HEIGHTS BLVD at CLINTON ST,Location: CRESCENT HEIGHTS BLVD at CLINTON ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3915
-118.365856453264371,34.076089956046054,3916,13183,34.07608507,-118.3658443,CRESCENT HEIGHTS BLVD at BEVERLY BLVD,Location: CRESCENT HEIGHTS BLVD at BEVERLY BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3916
-118.330858989117417,33.967259945195565,3917,932,33.96725507,-118.33084685,CRENSHAW BLVD at 79TH ST,Location: CRENSHAW BLVD at 79TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3917
-118.46067841357592,34.001827182196472,3918,11525,34.00182231,-118.46066625,LAKE ST at APPELBY ST,Location: LAKE ST at APPELBY ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3918
-118.320532994386184,34.059113236177595,3919,7419,34.05910835,-118.32052085,CRENSHAW BLVD at 8TH ST,Location: CRENSHAW BLVD at 8TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3919
-118.247760025976376,33.989331563048601,3920,50450,33.98932668,-118.2477479,SLAUSON AVE at COMPTON AVE,Location: SLAUSON AVE at COMPTON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3920
-118.24777017695628,33.994840102888041,3921,6307,33.99483522,-118.24775805,53RD ST at COMPTON AVE,Location: 53RD ST at COMPTON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3921
-118.247780197517628,34.000217084177912,3922,5962,34.0002122,-118.24776807,48TH ST at COMPTON AVE,Location: 48TH ST at COMPTON AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3922
-118.248902668382456,34.01204786535974,3923,5856,34.01204298,-118.24889054,COMPTON AVE at 33RD ST,Location: COMPTON AVE at 33RD ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3923
-118.442170621028538,34.130903327888909,3924,43897,34.13089844,-118.44215845,BEVERLY GLEN BLVD at MULHOLLAND DR,Location: BEVERLY GLEN BLVD at MULHOLLAND DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3924
-118.285696709184379,34.066683109386027,3925,19458,34.06667822,-118.28568457,4TH ST at COMMONWEALTH AVE,Location: 4TH ST at COMMONWEALTH AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3925
-118.193183499360401,34.138831082937806,3926,47280,34.13882618,-118.19317137,COLORADO BLVD at LINDA ROSA AVE,Location: COLORADO BLVD at LINDA ROSA AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3926
-118.273129253538102,34.141159088690223,3927,57849,34.14115419,-118.27311711,COLORADO BLVD at GOLDEN STATE FRWY,Location: COLORADO BLVD at GOLDEN STATE FRWY,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3927
-118.226552444907725,34.142775781116846,3928,58240,34.14277088,-118.22654031,GLENDALE FRWY at COLORADO BLVD,Location: GLENDALE FRWY at COLORADO BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3928
-118.361181108780798,34.025556400365971,3929,4403,34.02555152,-118.36116896,JEFFERSON BLVD at COCHRAN AVE,Location: JEFFERSON BLVD at COCHRAN AVE,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3929
-118.414620777992724,34.03082792814233,3930,17420,34.03082305,-118.41460862,CHEVIOT VISTA PL at NATIONAL BLVD,Location: CHEVIOT VISTA PL at NATIONAL BLVD,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=3930
